id,batch,batch__name,employer_name,employer_logo_url,number,gross_total,job_title
4987,25,Dec 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-190,416.0,"""Sr Product Designer, Design System"""
4986,25,Dec 16-31 2021 Network Fees,ReconnectCare (547),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d8/29/d82967af5b3148340a29fcadac189df9.png,547-4,352.0,Senior Software Engineer - Ruby on Rails
4985,25,Dec 16-31 2021 Network Fees,Common Sense Networks (13),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1b/4c/1b4c1712653ec22c90875e8b2e95f8db.png,13-64,1453.5,Walled Garden web application development
4984,25,Dec 16-31 2021 Network Fees,Renteez (725),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,725-1,14.44,Property Management website development/design
4983,25,Dec 16-31 2021 Network Fees,Pendo.io (273),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/4e/82/4e825de1aa99dbb68decc7db7999a7fe.png,273-26,605.0,Sr User Researcher
4982,25,Dec 16-31 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-95,3612.0,Sr. Product Designer
4981,25,Dec 16-31 2021 Network Fees,Etsy (409),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ad/df/addfb6cc6101842f35b3f3867633773d.png,409-15,352.0,"""Senior Product Designer, Buyer Onboarding (W2 or Contract) | Etsy"""
4980,25,Dec 16-31 2021 Network Fees,Pacific Western Bank (153),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/3c/cf/3ccfaf275537ebbe608c58caa28439c5.png,153-27,280.0,Sr. Digital Products and Services Designer
4979,25,Dec 16-31 2021 Network Fees,Pacific Western Bank (153),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/3c/cf/3ccfaf275537ebbe608c58caa28439c5.png,153-26,400.0,Sr. Digital Products and Services Designer
4978,25,Dec 16-31 2021 Network Fees,Melechain (643),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,643-1,32.5,Technical Writer
4977,25,Dec 16-31 2021 Network Fees,Playground (476),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/12/65/12656b18b03e85c1fe23bd28c27e0b2b.png,476-2,143.0,Sr. UX/UI Designer
4976,25,Dec 16-31 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-104,256.0,Growth Sr/Software - Engineer Tech Lead
4975,25,Dec 16-31 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-98,240.0,Sr. Interaction Designer
4974,25,Dec 16-31 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-97,480.0,Sr. Interaction Designer
4973,25,Dec 16-31 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-96,288.0,Sr. Interaction Designer
4972,25,Dec 16-31 2021 Network Fees,Home Care Assistance (193),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/59/5d/595d0e63043132278f4081f47aaea243.png,193-97,600.0,Senior Back-End Engineer - Node.js & GCP
4971,25,Dec 16-31 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-277,504.0,Full Stack Engineer: Ruby on Rails and React
4970,25,Dec 16-31 2021 Network Fees,McKinsey & Company (541),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/7f/eb7f1c36bfed99d95ba32795ca57ce0e.png,541-57,980.94,Lead Product Designer (Sketch + Invision)
4969,25,Dec 16-31 2021 Network Fees,Fabric (214),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0d/e6/0de689d72125d61ae5f3c84be22d2a3b.png,214-104,336.0,Sr. UX Designer (contract-to-hire)
4968,25,Dec 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-191,380.0,"""UX Content Designer, Design Systems"""
4967,25,Dec 16-31 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fc/0c/fc0c74f3448db197e9097c346cac6d7b.png,149-94,160.0,Data Engineer
4966,25,Dec 16-31 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-276,260.0,Sr. Front End Developer - React Native
4965,25,Dec 16-31 2021 Network Fees,Compass Digital Labs (561),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/34/7e/347e066ea3c73c24601086a9aa0522ac.png,561-6,357.25,"""Product Design, Prototyper"""
4964,25,Dec 16-31 2021 Network Fees,NextRoll (418),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/32/6e/326e7d7baa2ec0883353db64d326b231.png,418-21,288.0,Senior Product Designer
4963,25,Dec 16-31 2021 Network Fees,Pacific Western Bank (153),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/3c/cf/3ccfaf275537ebbe608c58caa28439c5.png,153-25,684.0,Sr. Product Designer (Prototyper)
4962,25,Dec 16-31 2021 Network Fees,Freedom Financial Network (439),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fa/44/fa44a5075f2e7b39f2a9e9552dfa75e6.png,439-40,416.0,Full Stack Software Engineer - Node.js/React/Python (Contract or Contract to Hire)
4961,25,Dec 16-31 2021 Network Fees,Stanley Black & Decker (141),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/13/d2/13d2b0e8048908e5f39501150d6d7675.png,141-244,288.0,QA Engineer
4960,25,Dec 16-31 2021 Network Fees,"Keller Williams Realty, Inc. (199)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/95/80/958060ba71b5b4fa3a19f38d10c53317.png,199-19,288.0,UX Designer (KW Product Team) - 6 month Contract to Hire
4959,25,Dec 16-31 2021 Network Fees,Fabric (214),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0d/e6/0de689d72125d61ae5f3c84be22d2a3b.png,214-105,987.0,"""Designer, Digital Marketing"""
4958,25,Dec 16-31 2021 Network Fees,Freedom Financial Network (439),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fa/44/fa44a5075f2e7b39f2a9e9552dfa75e6.png,439-41,572.55,Senior UX Designer
4957,25,Dec 16-31 2021 Network Fees,minds + assembly (536),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1f/30/1f307a6ada63e16894eb663828e3d836.png,536-10,266.0,Front End Developer
4956,25,Dec 16-31 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-99,987.5,Senior Partner Marketing Manager (contract-to-hire)
4955,25,Dec 16-31 2021 Network Fees,Goldman Sachs - Marcus (321),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ae/bb/aebb5a22021f32aed1b64194ec43cf96.png,321-21,288.0,Marcus: Cards Engineering - Apple Card (W2 & Benefits provided)
4954,25,Dec 16-31 2021 Network Fees,Albertsons (540),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/7d/65/7d659c9bbb85aa195a562f7cf7c351aa.png,540-8,264.0,"""Senior Product Designer, Meals | Albertsons"""
4953,25,Dec 16-31 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-105,288.0,Growth Analytics Automation Developer
4952,25,Dec 16-31 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-48,240.0,Frontend Software Developer (React)
4951,25,Dec 16-31 2021 Network Fees,HOVER Inc. (139),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/e3/d5e3579c353184ae145c0ae058ce3014.png,139-17,288.0,Sr Front-End Engineer
4950,25,Dec 16-31 2021 Network Fees,Informatica (525),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/29/ed/29ede16dd9c44cae48ad0392d03f833a.png,525-9,47.25,"""Visual Designer, Icons"""
4949,25,Dec 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-192,500.0,"""Sr. Product Designer, Sell Side"""
4948,25,Dec 16-31 2021 Network Fees,Etsy (399),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/48/1a/481afada2f1860c44520769a169d2a77.png,399-20,216.0,"""Senior Product Designer, Seller Standards - Etsy (20hr/week, 3 month Contract)"""
4947,25,Dec 16-31 2021 Network Fees,Anatha (620),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/7e/e6/7ee6e84c30c6892bd0934ea93e4d06f4.png,620-1,727.88,Front End Developer / Designer
4946,25,Dec 16-31 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fc/0c/fc0c74f3448db197e9097c346cac6d7b.png,149-95,224.0,Frontend / Mobile Engineer
4945,25,Dec 16-31 2021 Network Fees,Tellimer (577),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/74/c374c57b8bb43f665c82915844cb25c9.png,577-13,320.0,Senior Frontend Engineer (React + GraphQL)
4944,25,Dec 16-31 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-100,352.0,Sr. Interaction Designer
4943,25,Dec 16-31 2021 Network Fees,Wild Health (642),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/db/b6/dbb66c64d24f5697a354d3cee7dd2bc7.png,642-1,552.0,Senior Kotlin Engineer
4942,25,Dec 16-31 2021 Network Fees,DataCamp (551),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fa/f8/faf8adff8ccdb5fe63f970476595ee6e.png,551-11,640.0,Full Stack software engineer (Typescript) - Enterprise
4941,25,Dec 16-31 2021 Network Fees,Home Care Assistance (193),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/59/5d/595d0e63043132278f4081f47aaea243.png,193-99,400.0,Senior Back-End Engineer - Node.js & GCP
4940,25,Dec 16-31 2021 Network Fees,DataCamp (551),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fa/f8/faf8adff8ccdb5fe63f970476595ee6e.png,551-10,640.0,Software Engineer (JS/TypeScript)
4939,25,Dec 16-31 2021 Network Fees,McKinsey & Company (541),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/7f/eb7f1c36bfed99d95ba32795ca57ce0e.png,541-59,1752.24,Design Director-McKinsey
4938,25,Dec 16-31 2021 Network Fees,Twitter (452),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/cb/53/cb530b2cfbcae799db729aa2546edd63.png,452-16,1344.0,Sr. Product Designer
4937,25,Dec 16-31 2021 Network Fees,Home Care Assistance (193),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/59/5d/595d0e63043132278f4081f47aaea243.png,193-98,675.0,Sr. Data Engineer - Python
4936,25,Dec 16-31 2021 Network Fees,McKinsey & Company (541),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/7f/eb7f1c36bfed99d95ba32795ca57ce0e.png,541-58,344.52,Lead UX Designer
4935,25,Dec 16-31 2021 Network Fees,Tirios Corporation (391),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,391-9,20.0,Front End Web Developer (React.js)
4934,25,Dec 16-31 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-138,352.0,Product manager
4933,25,Dec 16-31 2021 Network Fees,"Purple, Rock, Scissors (564)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/04/93/0493a58834fd52f26b9960b36e37b4b0.png,564-5,470.0,UX Architect
5110,25,Dec 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-182,380.0,"""UX Content Designer, Design Systems"""
5111,25,Dec 16-31 2021 Network Fees,Stanley Black & Decker (141),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/13/d2/13d2b0e8048908e5f39501150d6d7675.png,141-240,400.0,Mobile App Developer - React Native
5112,25,Dec 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-183,400.0,"""Sr. Product Designer, Sell Side"""
5113,25,Dec 16-31 2021 Network Fees,Porsche Digital Inc. (81),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/4c/b34c015324c5a3b52783bb69675d4640.png,81-117,1352.0,Android Automotive Developer - Google Automotive Services
5114,25,Dec 16-31 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-206,416.0,QA Engineer
5115,25,Dec 16-31 2021 Network Fees,Roil Network (666),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,666-1,934.08,React Native Developer
5116,25,Dec 16-31 2021 Network Fees,Etsy (409),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ad/df/addfb6cc6101842f35b3f3867633773d.png,409-13,400.0,"""Senior Product Designer, Cross-Marketplace Experience (Option for W2 or Contract) | Etsy"""
5117,25,Dec 16-31 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-96,320.0,Frontend Engineer
5118,25,Dec 16-31 2021 Network Fees,Coursera (127),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e6/81/e681a8cd1ed80f1df11e9a6717034148.png,127-65,1008.0,Technical Program Manager
5119,25,Dec 16-31 2021 Network Fees,Molex (392),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a3/91/a391fb60f43844077bef202042fdf778.png,392-22,880.0,Design Technologist
5120,25,Dec 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-184,416.0,"""Sr Product Designer, Design System"""
5121,25,Dec 16-31 2021 Network Fees,Teladoc (292),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/22/ac/22ac988f1b4664a8d6b1d01d6c2689ea.png,292-42,2912.0,"""Senior Product Designer, Provider Experience"""
5122,25,Dec 16-31 2021 Network Fees,McKinsey & Company (541),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/7f/eb7f1c36bfed99d95ba32795ca57ce0e.png,541-44,1669.32,Lead Product Designer (Sketch + Invision)
5123,25,Dec 16-31 2021 Network Fees,Albertsons (540),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/7d/65/7d659c9bbb85aa195a562f7cf7c351aa.png,540-7,440.0,"""Senior Product Designer, Meals | Albertsons"""
5124,25,Dec 16-31 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-193,1017.44,Software Engineer (Test Focus)
5125,25,Dec 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-185,484.0,"""UX Designer, Transaction Management"""
5126,25,Dec 16-31 2021 Network Fees,McKinsey & Company (541),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/7f/eb7f1c36bfed99d95ba32795ca57ce0e.png,541-45,1875.72,Lead Service Design
5127,25,Dec 16-31 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-97,320.0,Growth Sr/Software - Engineer Tech Lead
5128,25,Dec 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-186,500.0,"""Sr. Product Designer, Sell Side"""
5129,25,Dec 16-31 2021 Network Fees,Etsy (399),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/48/1a/481afada2f1860c44520769a169d2a77.png,399-19,216.0,"""Senior Product Designer, Seller Standards - Etsy (20hr/week, 3 month Contract)"""
5130,25,Dec 16-31 2021 Network Fees,Tellimer (577),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/74/c374c57b8bb43f665c82915844cb25c9.png,577-11,880.0,Senior Frontend Engineer (React + GraphQL)
5131,25,Dec 16-31 2021 Network Fees,Freedom Financial Network (439),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fa/44/fa44a5075f2e7b39f2a9e9552dfa75e6.png,439-34,687.5,UX Writer - Part Time
5132,25,Dec 16-31 2021 Network Fees,People Rocket (625),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/86/5a/865a1296c74acd35db8f710a9602a7ca.png,625-1,960.0,Technical Program Lead
5133,25,Dec 16-31 2021 Network Fees,Stanley Black & Decker (141),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/13/d2/13d2b0e8048908e5f39501150d6d7675.png,141-237,728.0,Front End Developer
5134,25,Dec 16-31 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-191,1144.0,Sr Software Engineer (SDET)
5135,25,Dec 16-31 2021 Network Fees,Startups.com (371),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0f/46/0f46bb261a5e75f86557d0c38fa957ca.png,371-11,880.0,"""Full-Stack Product Engineer: React/Node.js, Remote"""
5136,25,Dec 16-31 2021 Network Fees,Stanley Black & Decker (141),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/13/d2/13d2b0e8048908e5f39501150d6d7675.png,141-238,440.0,Sr. Software Engineer- Full Stack - 6 month contract to hire
5137,25,Dec 16-31 2021 Network Fees,Sapient Corporation (219),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/9a/51/9a515b5f4987d06f8e6de8f2d1437f2f.png,219-21,380.0,Sr Product Designer
5138,25,Dec 16-31 2021 Network Fees,Sapient Corporation (219),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/9a/51/9a515b5f4987d06f8e6de8f2d1437f2f.png,219-22,171.0,Sr Product Designer
5139,25,Dec 16-31 2021 Network Fees,Software Habit Inc. (596),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,596-5,405.24,Senior UX/UI Designer
5140,25,Dec 16-31 2021 Network Fees,Software Habit Inc. (596),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,596-6,405.24,Senior UX/UI Designer
5141,25,Dec 16-31 2021 Network Fees,Software Habit Inc. (596),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,596-7,405.24,Senior UX/UI Designer
5142,25,Dec 16-31 2021 Network Fees,Software Habit Inc. (596),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,596-8,580.91,Senior UX/UI Designer
5143,25,Dec 16-31 2021 Network Fees,Molex (392),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a3/91/a391fb60f43844077bef202042fdf778.png,392-21,750.0,Senior SAP Analyst
5108,25,Dec 16-31 2021 Network Fees,INTROMERICA (532),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e2/b9/e2b9b7b898d4e523112d9b275bca4c08.png,532-8,120.0,Full Stack React Native Developer
4932,25,Dec 16-31 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-106,280.0,Senior Software Engineer
4931,25,Dec 16-31 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-108,336.0,Sr. Infrastructure Engineer
4930,25,Dec 16-31 2021 Network Fees,Freedom Financial Network (439),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fa/44/fa44a5075f2e7b39f2a9e9552dfa75e6.png,439-43,1150.0,Senior UX Researcher
4929,25,Dec 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-196,283.2,"""Sr. Product Designer, Sell Side"""
4928,25,Dec 16-31 2021 Network Fees,Freedom Financial Network (439),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fa/44/fa44a5075f2e7b39f2a9e9552dfa75e6.png,439-42,780.0,Senior Product Designer
4927,25,Dec 16-31 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-107,468.0,Growth Team Technical Onboarding Director
4926,25,Dec 16-31 2021 Network Fees,Teladoc (292),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/22/ac/22ac988f1b4664a8d6b1d01d6c2689ea.png,292-44,500.0,"""Senior Product Designer, Provider Experience"""
4925,25,Dec 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-195,240.0,"""Sr. Product Designer, Sell Side"""
4924,25,Dec 16-31 2021 Network Fees,INTROMERICA (532),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e2/b9/e2b9b7b898d4e523112d9b275bca4c08.png,532-9,90.0,Full Stack React Native Developer
4923,25,Dec 16-31 2021 Network Fees,Stanley Black & Decker (141),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/13/d2/13d2b0e8048908e5f39501150d6d7675.png,141-247,352.0,Sr. Software Engineer- Full Stack - 6 month contract to hire
4922,25,Dec 16-31 2021 Network Fees,Melechain (643),https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,643-2,571.6,Principal Architect
4921,25,Dec 16-31 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-139,200.0,Embedded Recruiter
4920,25,Dec 16-31 2021 Network Fees,Snowcrash (605),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0f/5e/0f5e4a15d70bab422182ce9a2f2ad133.png,605-7,224.0,Rust Engineer
4919,25,Dec 16-31 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-49,340.0,Frontend Software Developer (React)
4918,25,Dec 16-31 2021 Network Fees,iRacing (590),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/49/09/49095e9b3053fb97b0c7124a5d8e06c3.png,590-7,240.0,Senior Web Developer - React/Redux
4917,25,Dec 16-31 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-194,387.2,"""UX Designer, Transaction Management"""
4916,25,Dec 16-31 2021 Network Fees,Stanley Black & Decker (141),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/13/d2/13d2b0e8048908e5f39501150d6d7675.png,141-246,576.0,QA Engineer
4915,25,Dec 16-31 2021 Network Fees,Crosslake Technologies (437),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/bf/e1/bfe1ac0d2f4fc9ffc286b975b91bc80b.png,437-17,915.7,Senior Full-Stack Engineer (Ruby on Rails)
